id,sentence,label
973,završio je sastanak užeg vodstva hdza u središnjici stranke,0
975,sindikat preporod će svojim članovima dati da odluče o ponudi vlade,1
976,željko stipić iz sindikata preporod kazao je za n1 kako će se u 13 sati znati hoće li ili neće biti izjašnjavanja o vladinoj ponudi sindikata preporod,0
978,ipak kako se čini sindikati nisu jedinstveni po pitanju ideje da o odluci ne glasaju članovi,1
979,iz sindikata preporod prilično su burno reagirali na tu najavu vilima ribića,1
980,kažu da je jadna ona organizacija koja se boji mišljenja svojih članova,1
981,danas 2 prosinca 2019 godine štrajk je proveden u 380 osnovnoškolskih i srednjoškolskih ustanova u kojima djeluju podružnice sindikata preporod,1
984,n1 neslužbeno doznaje da je vlada ponudila sindikatima rast koeficijenata i to sljedećom dinamikom 3 posto od 1 prosinca dodatnih 1 posto u 2020 te 2 posto u 2021 godini,1
985,uoči sastanka sa sindikatima koji je zakazan za danas u 1430 sati u banskim dvorima sastat će se vodstvo hdza,0
986,siniša mihelić predsjednik sindikata sudionika u prometu za hrt je istaknuo kako poznaje obje strane one koji uplaćuju u proračun i stavljaju novac i one druge,0
987,činjenice će pokazati to da ako sindikati pristanu na nekakav reprogram 33 22 posto tu će maksimalno istrpjeti članstvo i izgubit će potporu članstva da im je ovo jedna i jedina šansa da izbore 6 % tvrdi mihelić,1
988,očito je da se radi o ponudi koja nije na tragu onoga što su učitelji i profesori tražili jer da jest onda ne bi bilo potrebe za najavom da se neće dati na referendum jedino ako premijer andrej plenković nije u potpunosti popustio i ide u ono povećanje 611 koje su učitelji tražili od početka komentirao je za hrt nikola grmoja,1
990,ja vjerujem da će nas sindikalni čelnici i dalje gorljivo zastupati kao i dosad i vjerujem da će proceduralno ovo biti riješeno na najbolji mogući način,0
991,na koncu ne možemo imati referendum svaki tjedan kaže profesor,1
992,od dobro upućenog izvora doznajemo kako će premijer andrej plenković učiteljima koji štrajkaju ponuditi povećanje koeficijenata ali i da nije točna informacija koja se jučer pojavila da je plenković učiteljima i profesorima ponudio podizanje koeficijenta u dva navrata po modelu 3 plus 3 posto,1
993,analitičari su komentirali štrajk,0
994,za ovakvu situaciju krive premijera plenkovića i njegovu vladu,0
995,danas je 36 dan štrajka u školama,0
996,završio je kontinuirani štrajk na filozofskom fakultetu odlučio je jutros štrajkački odbor tog fakulteta,0
997,od utorka sve službe rade po redovnom radnom vremenu,0
999,0910 poznat je termin sastanka,0
1000,pregovori bi trebali početi u 1430 sati,0
1001,sindikat hrvatskih učitelja i sindikat srednjih škola danas će imati sastanke svojih središnjih sindikalnopolitičkih tijela i oni će donijeti odluku o ponudi,1
1002,sindikat znanosti i visokog obrazovanja će o tome raspravljati na vijeću,0
1003,neće se odlučivati više na referendumu svih članova jer je referendum sve rekao,0
1005,nema nikakvog razloga ponovno jer bi to produljilo štrajk rekao je u razgovoru za n1 čelnik nezavisnog sindikata znanosti i visokog obrazovanja vilim ribić,0
1007,mi znamo što nam je raditi jer nam je to referendum rekao dodaje,1
1008,u 19 sati u hdzu će se održati zajednička sjednica predsjedništva i nacionalnog vijeća hdza,0
1009,za pretpostaviti je da će se pregovori sa sindikatima održati prije toga,0
1010,no još se ništa ne zna,0
1013,hrvatska se dosad nije proslavila na zadnjem ovakvom istraživanju 2015 godine hrvatski učenici bili su na 36 mjestu od 72 zemlje,1
1014,zbog nastavka razgovora s predstavnicima sindikata u sustavu obrazovanja premijer andrej plenković otkazao je sudjelovanje na unovoj konferenciji o klimatskim promjenama u madridu potvrđeno je u nedjelju navečer iz banskih dvora,0
1015,sve ide prema dogovoru ali nisu svi sindikati zadovoljni,1
1016,jučer su sastanci i pregovori trajali od 15 do 22 sata,0
1017,branimir mihalinec tada je novinarima samo kratko kazao kako im treba još malo vremena,0
1018,od dobro upućenog izvora doznajemo kako će premijer andrej plenković učiteljima koji štrajkaju ponuditi povećanje koeficijenata,1
1019,n1 neslužbeno doznaje da je vlada ponudila sindikatima rast koeficijenata i to sljedećom dinamikom 3 posto od 1 prosinca dodatnih 1 posto u 2020 te 2 posto u 2021 godini,1
1020,danas smo zaključili da trebamo još malo vremena za razgovor,1
1021,sutra ćemo nastaviti pregovore sutra očekujemo završetak,0
1022,dogovorili smo da daljnje izjave ne dajemo nećemo izlaziti s detaljima rekao je mihalinec nakon jučerašnjeg sastanka,1
1023,u međuvremenu štrajk se nastavlja a među sindikatima je izbila svađa,1
1024,sindikat preporod ne slaže se naime s ostalim sindikatima koji smatraju da ne treba provesti izjašnjavanje članova sindikata o novoj ponudi vlade,1
1025,iz preporoda su najavili da će oni provesti izjašnjavanje među svojim članovima,1
1026,ipak čini se da sve ide prema dogovoru a uoči sastanka ministrica divjak poručila je kako izgleda da su se sindikati izborili za povećanje koeficijenata te da očekuje djecu sutra u školskim klupama,1
1027,grabar kitarović nova je hrvatska presjednica,0
1028,hrvatska je prvi put u povijesti smijenila predsjednika,0
1029,naime aktualni predsjednik josipović prvi je čelnik države koji nije uspio osvojiti drugi mandat,1
1030,pobjedom svoje kandidatkinje hdz prvi put nakon 15 godina daje hrvatskog predsjednika iz svojih redova,1
1032,zbog tijesnog rezultata u prvom krugu u kojem je josipović pred kolindom grabar kitarović odnio tanku pobjedu aktualni predsjednički izbori ocijenjeni su najneizvjesnijim do sada,1
1033,to je potvrdio i drugi krug u kojem se nastavila tijesna i neizvjesna izborna utrka u kojoj je grabar kitarović nakon početnog vodstva josipovića odnijela pobjedu,1
1035,grabar kitarović u drugom je krugu prema neslužbenim rezultatima u ponoć osvojila 5043 posto ili 1101018 glasova dok je josipović ostao na 4957 posto ili 1082158 osvojenih glasova,1
1036,kolinda grabar kitarović i u dijaspori uvjerljivo vodi te ima 87 posto glasova naspram 13 posto za ivu josipovića,1
1037,prema obrađenim rezultatima do 2040 sati očekivane su pobjede josipovića i kolinde,0
1038,varaždin zagreb i rijeku osvojio je josipović dok je split osijek i zadar osvojila kolinda,1
1041,županije koje su sklonije josipoviću su istarska primorskogoranska krapinskozagorska varaždinska međimurska koprivničkokriževačka i bjelovarskobilogorska,0
1042,najuvjerljiviju pobjedu josipović je odnio u istarskoj županiji gdje je prema trenutnim rezultatima skupio 7964 posto glasova,1
1043,jednako impresivan rezultat josipović je osvojio i u međimurskoj županiji gdje je za njega glasalo 7260 posto birača,1
1044,grabar kitarović najbolje je prošla u ličkosenjskoj županiji gdje je prema trenutnim rezultatima skupila 6792 posto glasova,1
1046,vrisak i pljesak prolomili su se dvoranom u hrvatskom novinarskom domu,1
1047,skandira se ivo ivo,0
1048,objavljeni su tada naime prvi neslužbeni rezultati dipa koji daju prednost josipoviću i to za 524 posto,1
1049,zadržimo taj trend,0
1050,zadržimo,0
1051,hvala biračima rekla je tamara obradović mazal jedna od šefica kampanje ive josipovića,0
1053,imali smo ovakav trend i u prvome krugu da se prvo obradjuju nama sklonije sredine bit će tijesno sumnjam da će biti ovolika razlika rekao je ministar arsen bauk za index dodajući da će trebati čekati do kraja večeri,1
1054,no nakon što se rezultat preokrenuo drugačija atmosfera,1
1056,dok ne bude konačno sve prebrojano čekamo brojevi se mijenjaju iz minute u minutu građani istre skoro su plebiscitarno podržali regionalizaciju decentralizaciju to je u velikoj mjeri bio dodatni motiv da glasaju za josipovića rekao je boris miletić,0
1057,atmosfera je splasnula nakon objave prvih službenih rezultata,1
1058,netko je uzvicima hrvatska hrvatska pokušao podignuti atmosferu no brzo su utihnuli,1
1059,kada je kolinda prešla u vodstvo ponovno su hdzovci postali euforični,0
1060,uzvikuju pobjedapobjeda,0
1061,članovi jednog tamburaškog sastava iz slavonskog broda sjeli su u automobil nakon što su čuli prve rezultate te su krenuli za zagreb,0
1062,ma ovo je gotovo oni se mogu samo spakirati pobijedili smo čuje se u stožeru,1
1063,prvo je sdpovac jovanović popljuvao rekonstrukciju vlade kazavši da su ivo sanader i vrh hdza najveća prevara hrvatskih građana u ovom desetljeću a zatim su hdzovci sazvali konferenciju za medije na kojoj su tražili da jovanović iz moralnih razloga podnese ostavku,1
1064,jovanović im nije ostao dužan te je danas na prijemu srpskog narodnog vijeća kazao novinarima kako je sve što su bačić kalmeta i milinović jučer govorili otužno gadljivo i razočaravajuće,1
1065,jovanović tvrdi kako oni pokušavaju svojim lažima i neistinama blatiti časne i poštene ljude te da bi umjesto toga trebali podnijeti odgovornost za korupcijsku pljačku koja se dogodila u hacu,1
1066,to se sve dogodilo u organizaciji vrha hdza kojemu oni pripadaju,1
1067,bilo bi pošteno od njih da održe konferenciju za medije na kojoj će povući sve laži koje su o meni izrekli,1
1068,sve što su rekli o meni je laž i sve piše u mojoj imovinskoj kartici rekao je jovanović,0
1069,pozvao je milinovića da objavi sve o radu upravnog vijeća kbca rijeka u kojemu je i jovanović te dodao kako će se doživotno povući iz politike ukoliko milinović nađe bilo kakvu spornu odluku,1
1070,bilo bi dobro da ljudi iz vrha hdza za dobrobit svih građana hrvatske odu na dulje vrijeme u mirovinu i to netko u zatvor a netko u oporbu kazao je jovanović te odbacio i optužbe da kao predsjednik nacionalnog vijeća za praćenje korupcije blokira istrage prema svojim sdpovcima,1
1071,to su smiješne optužbe,1
1072,moj je posao samo da nadzirem rad tih organa ne moguz utjecati na ništa zaključio je željko jovanović,1
1073,kakvo je zdravstveno stanje stevea jobsa glavno je pitanje nakon sinoćnje večere američkog predsjednika barracka obame s najjačim igračima silicijske doline na kojoj se pojavio i iscrpljeni osnivač applea,1
1074,večera je trajala dva sata bila je potpuno zatvorena za medije a još zatvoreniji bili su izvještaji iz bijele kuće,1
1075,diskutiralo se o predsjednikovim prijedlozima za istraživanje i razvoj tehnologije u velikim kompanijama,0
1076,cilj je da u pet godina udvostruče izvoz i zaposle milijune novih amerikanaca priopćio je glasnogovornik bijele kuće jay carney,0
1077,američki mediji grozničavo pokušavaju doznati o čemu su razgovarali obama i jobs nakon što je the national enquirer objavio fotografije iscrpljenog jobsa kako izlazi iz bolnice u kojoj se liječi od raka gušterače,1
1078,iako američki tabloidi nisu ni približno brutalni kao britanski odmah su angažirali liječnike za analizu fotografija i ustanovili da jobsu preostaje još šest tjedana života,0
1079,licitiranje s jobsovim danima na životu razbjesnilo je milijune njegovih poštovatelja koji ga smatraju najvećim tehnološkim genijem današnjice i vjeruju da će prebroditi tešku bolest,1
1080,inače obama je na večeri okupio američku tehnološku elitu koja zajedno vrijedi kao hrvatski proračun u narednih nekoliko stotina godina,0
1082,jadranka kosor na summitu europskih pučana u dvorcu bochout u meiseu kod bruxellesa susrela se s kolegama iz europe od kojih je kako kaže dobila veliku potporu za hrvatske vanjskopolitičke ciljeve,1
1083,posebno je istaknula potporu koju joj je borut pahor dao za zatvaranje još tri poglavlja u pregovorima s eu na idućoj međuvladinoj konferenciji,1
1084,pahor me uvjerio da imamo snažnu potporu u sloveniji da u utorak zatvorima sva tri poglavlja u pristupnim pregovorima kazala je kosor,0
1085,to uključuje i poglavlje koje se tiče okoliša a za koje se nagađalo da će slovenija zavlačiti,0
1088,kosor je martensu zahvalila na potpori i obećala da će hrvatska podupirati europski put svojih susjeda,1
1089,toyota koju je u zadnjih godinu dana pogodio opoziv preko 10 milijuna vozila jučer je najavila kako će otvoriti centar za istraživanje sigurnosti u kojemu će raditi sa sveučilištima bolnicama i vladinim agencijama kako bi smanjila broj stradalih u automobilskim nesrećama u sadu,1
1090,zajedničko istraživanje će tražiti načine jačanja sigurnosti i uključivat će vozilo vozače i prometno okruženje piše u toyotinu priopćenju,0
1091,početna područja uključivat će smanjivanje rizika ometenosti vozača što je sve češći razlog nesreća kao i traženje zaštite za najugroženije u prometu djecu starije osobe i tinejdžera rekli su iz toyote navodeći kako te tri grupe stradaju u 30 posto nesreća,0
1092,predsjednik toyote akio toyoda rekao je da će novi centar raditi s vodećim sjevernoameričkim sveučilištima i drugim partnerima na projektima koji će pomoći cijeloj automobilskoj industriji,0
1093,naša investicija će podržavati zajednička istraživanja rekao je,0
1094,toyota je od kraja 2009 godine povukla preko 10 milijuna vozila diljem svijeta zbog sigurnosnih problema a platila je i rekordno visoku kaznu od 164 milijuna dolara vladi dok se očekuje da bi račun u privatnim tužbama mogao iznositi i nekoliko milijardi,1
1095,miroslav piplica je predsjednik hdza austrije,0
1096,također predsjednik je udruge veterana i dragovoljaca domovinskog rata iz iseljeništva a obnaša i dužnost predsjednika hrvatskoaustrijske koordinacije za kulturu i sport,0
1097,miroslav piplica uz sve to vrši dužnost savjetnika vlade za hrvate izvan republike hrvatske,1
1099,ako je suditi po njegovim fotografijama s poznatim osobama iz svijeta politike i estrade utjecajan je i u hrvatskoj,1
1101,kako one u matičnoj domovini tako i one u inozemstvu,0
1102,miroslav piplica organizira hrvatske balove u beču na kojima ulaznica iznosi 65 eura po osobi,0
1103,sudjeluje u organizaciji koncerata marka perkovića thompsona bez znanja austrijskih vlasti,0
