id,tokens,label,pos
1559,"[""tako"",""ćemo"",""sasvim"",""uobičajeno"",""pitati"",""tko"",""je"",""predsjednik"",""brazila""]","[0,0,0,0,0,0,0,0,0]","[""ADV"",""AUX"",""ADV"",""ADJ"",""VERB"",""PRON"",""AUX"",""NOUN"",""NOUN""]"
1560,"[""ili"",""kako"",""se"",""zove"",""ravnatelj"",""ove"",""škole""]","[0,0,0,0,0,0,0]","[""CCONJ"",""ADV"",""PRON"",""VERB"",""NOUN"",""DET"",""NOUN""]"
1561,"[""ili"",""tko"",""je"",""to"",""odobrio""]","[0,0,0,0,0]","[""CCONJ"",""PRON"",""AUX"",""DET"",""VERB""]"
1562,"[""dakle"",""kad"",""nam"",""nije"",""poznato"",""da"",""brazil"",""ima"",""predsjednicu"",""ili"",""da"",""je"",""na"",""čelu"",""te"",""škole"",""ravnateljica"",""i"",""da"",""je"",""to"",""ona"",""odobrila"",""pitamo"",""u"",""neutralnom"",""muškom"",""rodu""]","[0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""CCONJ"",""ADV"",""PRON"",""AUX"",""ADJ"",""PART"",""NOUN"",""VERB"",""NOUN"",""CCONJ"",""PART"",""AUX"",""ADP"",""NOUN"",""PRON"",""NOUN"",""NOUN"",""CCONJ"",""PART"",""AUX"",""DET"",""PRON"",""VERB"",""VERB"",""ADP"",""ADJ"",""ADJ"",""NOUN""]"
1563,"[""no"",""odgovori"",""moraju"",""biti"",""u"",""ženskome"",""rodu""]","[0,0,0,0,0,0,0]","[""CCONJ"",""VERB"",""VERB"",""AUX"",""ADP"",""ADJ"",""NOUN""]"
1564,"[""kad"",""su"",""te"",""prazne"",""forme"",""određene"",""funkcije"",""dužnosti"",""činovi"",""ili"",""titule"",""popunjeni"",""onda"",""se"",""moramo"",""služiti"",""mogućnošću"",""koju"",""hrvatski"",""jezik"",""ima"",""i"",""na"",""tome"",""trebamo"",""svi"",""poraditi"",""da"",""to"",""doista"",""tako"",""i"",""bude""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""ADV"",""AUX"",""PRON"",""ADJ"",""NOUN"",""ADJ"",""NOUN"",""NOUN"",""NOUN"",""CCONJ"",""NOUN"",""ADJ"",""ADV"",""PRON"",""VERB"",""VERB"",""NOUN"",""DET"",""ADJ"",""NOUN"",""VERB"",""CCONJ"",""ADP"",""DET"",""VERB"",""ADJ"",""VERB"",""PART"",""DET"",""ADV"",""ADV"",""CCONJ"",""AUX""]"
1565,"[""tu"",""je"",""područje"",""u"",""kojem"",""se"",""treba"",""ostvariti"",""ravnopravnost"",""spolova""]","[0,0,0,0,0,0,0,0,0,0]","[""ADV"",""AUX"",""NOUN"",""ADP"",""DET"",""PRON"",""VERB"",""VERB"",""NOUN"",""NOUN""]"
1566,"[""ni"",""na"",""jednoj"",""posjetnici"",""pločici"",""na"",""vratima"",""ni"",""u"",""jednom"",""impresumu"",""ili"",""na"",""popisu"",""zaposlenika"",""neke"",""tvrtke"",""na"",""internetu"",""ne"",""bi"",""smjela"",""ispod"",""ženskoga"",""imena"",""stajati"",""funkcija"",""dužnost"",""čin"",""ili"",""titula"",""u"",""muškome"",""rodu""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0]","[""PART"",""ADP"",""NUM"",""NOUN"",""NOUN"",""ADP"",""NOUN"",""PART"",""ADP"",""ADV"",""NOUN"",""CCONJ"",""ADP"",""NOUN"",""NOUN"",""DET"",""NOUN"",""ADP"",""NOUN"",""PART"",""AUX"",""VERB"",""ADP"",""ADJ"",""NOUN"",""VERB"",""NOUN"",""NOUN"",""NOUN"",""CCONJ"",""NOUN"",""ADP"",""ADJ"",""NOUN""]"
1567,"[""samo"",""u"",""ženskome""]","[0,0,0]","[""ADV"",""ADP"",""ADJ""]"
1568,"[""na"",""taj"",""ćemo"",""način"",""doista"",""ostvariti"",""jezične"",""mogućnosti"",""hrvatskoga"",""jezika"",""i"",""jezično"",""pridonijeti"",""rodnoj"",""ravnopravnosti""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""ADP"",""DET"",""AUX"",""NOUN"",""ADV"",""VERB"",""ADJ"",""NOUN"",""ADJ"",""NOUN"",""CCONJ"",""ADV"",""VERB"",""ADJ"",""NOUN""]"
1569,"[""a"",""upravo"",""u"",""tome"",""mnogi"",""griješe""]","[0,0,0,0,0,0]","[""CCONJ"",""ADV"",""ADP"",""DET"",""ADJ"",""VERB""]"
1570,"[""isto"",""tako"",""u"",""zakonima"",""i"",""drugim"",""pravnim"",""aktima"",""i"",""propisima"",""nije"",""potrebno"",""navoditi"",""i"",""jedan"",""i"",""drugi"",""rod"",""kao"",""što"",""je"",""to"",""učinjeno"",""u"",""zakonu"",""o"",""ravnopravnosti"",""spolova"",""čl20"",""za"",""pravobraniteljaicu"",""i"",""njegovanjezina"",""zamjenikaicu"",""može"",""biti"",""imenovan"",""hrvatski"",""državljaninka"",""koji"",""ima"",""završen"",""diplomski"",""sveučilišni"",""studij"",""i"",""kojia"",""je"",""osobnim"",""zalaganjem"",""poznata"",""javnosti"",""u"",""području"",""zaštite"",""ljudskih"",""prava""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""ADV"",""ADV"",""ADP"",""NOUN"",""CCONJ"",""ADJ"",""ADJ"",""NOUN"",""CCONJ"",""NOUN"",""AUX"",""ADJ"",""VERB"",""CCONJ"",""NUM"",""CCONJ"",""ADJ"",""NOUN"",""SCONJ"",""PRON"",""AUX"",""DET"",""ADJ"",""ADP"",""NOUN"",""ADP"",""NOUN"",""NOUN"",""NUM"",""ADP"",""NOUN"",""CCONJ"",""NOUN"",""NOUN"",""VERB"",""AUX"",""ADJ"",""ADJ"",""NOUN"",""DET"",""VERB"",""ADJ"",""ADJ"",""ADJ"",""NOUN"",""CCONJ"",""NOUN"",""AUX"",""ADJ"",""NOUN"",""ADJ"",""NOUN"",""ADP"",""NOUN"",""NOUN"",""ADJ"",""NOUN""]"
1574,"[""dovoljno"",""je"",""u"",""konkretnoj"",""situaciji"",""s"",""konkretnom"",""osobom"",""ad"",""hoc"",""primijeniti"",""tekst"",""rodno"",""primjeren"",""za"",""konkretnu"",""osobu"",""i"",""tako"",""na"",""pravi"",""način"",""pokazati"",""kako"",""hrvatski"",""jezik"",""nije"",""seksistički"",""i"",""kako"",""se"",""zapravo"",""ništa"",""sadržajno"",""i"",""smisleno"",""ne"",""mijenja"",""ako"",""se"",""tako"",""učini""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""ADV"",""AUX"",""ADP"",""ADJ"",""NOUN"",""ADP"",""ADJ"",""NOUN"",""X"",""X"",""VERB"",""NOUN"",""ADV"",""ADJ"",""ADP"",""ADJ"",""NOUN"",""CCONJ"",""ADV"",""ADP"",""ADJ"",""NOUN"",""VERB"",""ADV"",""ADJ"",""NOUN"",""AUX"",""ADJ"",""CCONJ"",""ADV"",""PRON"",""ADV"",""PRON"",""ADV"",""CCONJ"",""ADV"",""PART"",""VERB"",""SCONJ"",""PRON"",""ADV"",""VERB""]"
1575,"[""hrvatska"",""vlada"",""odbila"",""je"",""predsjednika"",""ivu"",""josipovića"",""koji"",""je"",""tražio"",""odgodu"",""donošenja"",""dva"",""izuzetno"",""bitna"",""dokumenta"",""zakona"",""o"",""obrani"",""i"",""zakona"",""o"",""službi"",""u"",""oružanim"",""snagama""]","[0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""ADJ"",""NOUN"",""VERB"",""AUX"",""NOUN"",""PROPN"",""NOUN"",""DET"",""AUX"",""VERB"",""NOUN"",""NOUN"",""NUM"",""ADV"",""ADJ"",""NOUN"",""NOUN"",""ADP"",""NOUN"",""CCONJ"",""NOUN"",""ADP"",""NOUN"",""ADP"",""ADJ"",""NOUN""]"
1576,"[""premda"",""je"",""josipović"",""već"",""duže"",""vrijeme"",""pokušavao"",""odgoditi"",""puštanje"",""ovih"",""zakon"",""u"",""saborsku"",""proceduru"",""vlada"",""je"",""odbila"",""njegove"",""zahtjeve"",""i"",""to"",""će"",""konačno"",""napraviti"",""ovog"",""četvrtka"",""potvrdili"",""su"",""za"",""jutarnji"",""list"",""izvori"",""u"",""samom"",""vrhu"",""države""]","[0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0]","[""SCONJ"",""AUX"",""NOUN"",""ADV"",""ADV"",""NOUN"",""VERB"",""VERB"",""NOUN"",""DET"",""NOUN"",""ADP"",""ADJ"",""NOUN"",""NOUN"",""AUX"",""VERB"",""DET"",""NOUN"",""CCONJ"",""DET"",""AUX"",""ADV"",""VERB"",""DET"",""NOUN"",""VERB"",""AUX"",""ADP"",""ADJ"",""NOUN"",""NOUN"",""ADP"",""ADJ"",""NOUN"",""NOUN""]"
1577,"[""u"",""najbenignijoj"",""varijanti"",""riječ"",""je"",""o"",""prijeporu"",""između"",""predsjednika"",""josipovića"",""na"",""jednoj"",""te"",""premijera"",""zorana"",""milanovića"",""i"",""ministra"",""obrane"",""ante"",""kotromanovića"",""na"",""drugoj"",""strani""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""ADP"",""ADJ"",""NOUN"",""NOUN"",""AUX"",""ADP"",""NOUN"",""ADP"",""NOUN"",""NOUN"",""ADP"",""NUM"",""PRON"",""NOUN"",""NOUN"",""NOUN"",""CCONJ"",""NOUN"",""NOUN"",""PROPN"",""NOUN"",""ADP"",""ADJ"",""ADV""]"
1578,"[""tek"",""se"",""mora"",""vidjeti"",""na"",""koju"",""će"",""se"",""zapravo"",""razinu"",""podignuti"",""ovaj"",""spor"",""ali"",""očito"",""je"",""da"",""je"",""riječ"",""o"",""strateškim"",""razlikama"",""u"",""vrhu"",""vlasti""]","[0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0]","[""PART"",""PRON"",""VERB"",""VERB"",""ADP"",""DET"",""AUX"",""PRON"",""ADV"",""NOUN"",""VERB"",""DET"",""NOUN"",""CCONJ"",""ADV"",""AUX"",""PART"",""AUX"",""NOUN"",""ADP"",""ADJ"",""NOUN"",""ADP"",""NOUN"",""NOUN""]"
1579,"[""dakle"",""ivo"",""josipović"",""smatra"",""kako"",""izmjenama"",""ova"",""dva"",""zakona"",""u"",""vladi"",""pokušavaju"",""ograničiti"",""prava"",""koja"",""predsjednik"",""republike"",""ima"",""nad"",""oružanim"",""snagama""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]","[""CCONJ"",""PROPN"",""NOUN"",""VERB"",""ADV"",""NOUN"",""DET"",""NUM"",""NOUN"",""ADP"",""NOUN"",""VERB"",""VERB"",""NOUN"",""DET"",""NOUN"",""NOUN"",""VERB"",""ADP"",""ADJ"",""NOUN""]"
1580,"[""kao"",""što"",""je"",""poznato"",""predsjednik"",""države"",""ujedno"",""je"",""i"",""vrhovni"",""zapovjednik"",""oružanih"",""snaga"",""os"",""što"",""u"",""praksi"",""znači"",""da"",""otkako"",""su"",""se"",""o"",""tome"",""dogovorili"",""bivši"",""predsjednik"",""stipe"",""mesić"",""i"",""tadašnji"",""premijer"",""ivica"",""račan"",""s"",""vladom"",""dijeli"",""nadležnost"",""nad"",""vojskom""]","[0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""SCONJ"",""PRON"",""AUX"",""ADJ"",""NOUN"",""NOUN"",""ADV"",""AUX"",""CCONJ"",""ADJ"",""NOUN"",""ADJ"",""NOUN"",""NOUN"",""PRON"",""ADP"",""NOUN"",""VERB"",""PART"",""ADV"",""AUX"",""PRON"",""ADP"",""DET"",""VERB"",""ADJ"",""NOUN"",""NOUN"",""NOUN"",""CCONJ"",""ADJ"",""NOUN"",""NOUN"",""NOUN"",""ADP"",""NOUN"",""VERB"",""NOUN"",""ADP"",""NOUN""]"
1581,"[""unatoč"",""povremenim"",""sukobima"",""u"",""prošlosti"",""je"",""sustav"",""funkcionirao"",""i"",""predsjedničke"",""se"",""ovlasti"",""nisu"",""dovodile"",""u"",""pitanje""]","[0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0]","[""ADP"",""ADJ"",""NOUN"",""ADP"",""NOUN"",""AUX"",""NOUN"",""VERB"",""CCONJ"",""ADJ"",""PRON"",""NOUN"",""AUX"",""VERB"",""ADP"",""NOUN""]"
1582,"[""sada"",""bi"",""moglo"",""biti"",""ozbiljnih"",""problema"",""jer"",""su"",""u"",""uredu"",""predsjednika"",""procijenili"",""da"",""se"",""novim"",""zakonskim"",""promjenama"",""ukida"",""oko"",""dvadeset"",""ovlasti"",""kojima"",""trenutno"",""raspolaže"",""ivo"",""josipović""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""ADV"",""AUX"",""VERB"",""AUX"",""ADJ"",""NOUN"",""SCONJ"",""AUX"",""ADP"",""NOUN"",""NOUN"",""VERB"",""PART"",""PRON"",""ADJ"",""ADJ"",""NOUN"",""VERB"",""ADV"",""NUM"",""NOUN"",""DET"",""ADV"",""VERB"",""PROPN"",""NOUN""]"
1583,"[""oni"",""već"",""nekoliko"",""meseci"",""pokušavaju"",""uvjeriti"",""vladu"",""da"",""odustane"",""od"",""tih"",""promjena"",""ali"",""u"",""tome"",""nisu"",""imali"",""uspjeha""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""PRON"",""ADV"",""ADV"",""NOUN"",""VERB"",""VERB"",""NOUN"",""PART"",""VERB"",""ADP"",""DET"",""NOUN"",""CCONJ"",""ADP"",""DET"",""AUX"",""VERB"",""NOUN""]"
1584,"[""prema"",""dobro"",""obaviještenom"",""izvoru"",""posljednji"",""puta"",""to"",""se"",""desilo"",""prošlog"",""ponedjeljka"",""17"",""prosinca"",""kada"",""su"",""se"",""na"",""pantovčaku"",""sastali"",""predsjednik"",""josipović"",""i"",""ministar"",""obrane"",""ante"",""kotromanović""]","[0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""ADP"",""ADV"",""ADJ"",""NOUN"",""ADJ"",""ADV"",""DET"",""PRON"",""VERB"",""ADJ"",""NOUN"",""NUM"",""NOUN"",""ADV"",""AUX"",""PRON"",""ADP"",""NOUN"",""VERB"",""NOUN"",""NOUN"",""CCONJ"",""NOUN"",""NOUN"",""PROPN"",""NOUN""]"
1585,"[""sastanak"",""nije"",""bio"",""uspješan""]","[0,0,0,0]","[""NOUN"",""AUX"",""AUX"",""ADJ""]"
1586,"[""kotromanović"",""je"",""odbio"",""josipovića""]","[0,0,0,0]","[""NOUN"",""AUX"",""VERB"",""NOUN""]"
1587,"[""vlada"",""bi"",""u"",""četvrtak"",""u"",""proceduru"",""trebala"",""uvrstiti"",""ta"",""dva"",""za"",""josipovića"",""sporna"",""zakona""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""NOUN"",""AUX"",""ADP"",""NOUN"",""ADP"",""NOUN"",""VERB"",""VERB"",""DET"",""NUM"",""ADP"",""NOUN"",""ADJ"",""NOUN""]"
1588,"[""s"",""obzirom"",""na"",""takve"",""obveze"",""i"",""odgovornost"",""ministarstvu"",""je"",""bilo"",""nužno"",""jasnije"",""definirati"",""konkretne"",""ovlasti""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""ADP"",""NOUN"",""ADP"",""DET"",""NOUN"",""CCONJ"",""NOUN"",""NOUN"",""AUX"",""AUX"",""ADV"",""ADV"",""VERB"",""ADJ"",""NOUN""]"
1589,"[""dosad"",""je"",""to"",""bilo"",""ad"",""hoc"",""riješeno"",""tako"",""da"",""je"",""predsjednik"",""u"",""miru"",""dio"",""ovlasti"",""prebacivao"",""na"",""ministra"",""obrane""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0]","[""ADV"",""AUX"",""DET"",""AUX"",""X"",""X"",""ADJ"",""ADV"",""PART"",""AUX"",""NOUN"",""ADP"",""NOUN"",""NOUN"",""NOUN"",""VERB"",""ADP"",""NOUN"",""NOUN""]"
1590,"[""sad"",""su"",""te"",""pojedinosti"",""vrlo"",""egzaktno"",""definirane"",""u"",""izmijenjenim"",""člancima"",""zakona"",""o"",""obrani""]","[0,0,0,0,0,0,0,0,0,0,0,0,0]","[""ADV"",""AUX"",""PRON"",""NOUN"",""ADV"",""ADV"",""ADJ"",""ADP"",""ADJ"",""NOUN"",""NOUN"",""ADP"",""NOUN""]"
1591,"[""u"",""vladi"",""su"",""dijelom"",""popustili"",""pred"",""josipovićevim"",""zahtjevima"",""na"",""način"",""što"",""su"",""omogućili"",""da"",""u"",""vijeću"",""za"",""obranu"",""sjedi"",""i"",""josipovićev"",""predstojnik"",""kabineta"",""i"",""vojni"",""savjetnik"",""unatoč"",""tome"",""što"",""to"",""nije"",""bilo"",""predviđeno"",""prvim"",""draftom"",""zakona"",""o"",""obrani""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""ADP"",""NOUN"",""AUX"",""NOUN"",""VERB"",""ADP"",""ADJ"",""NOUN"",""ADP"",""NOUN"",""PRON"",""AUX"",""VERB"",""PART"",""ADP"",""NOUN"",""ADP"",""NOUN"",""VERB"",""CCONJ"",""ADJ"",""NOUN"",""NOUN"",""CCONJ"",""ADJ"",""NOUN"",""ADP"",""DET"",""PRON"",""DET"",""AUX"",""AUX"",""ADJ"",""ADJ"",""NOUN"",""NOUN"",""ADP"",""NOUN""]"
1592,"[""drugi"",""zakon"",""koji"",""će"",""doživjeti"",""izmjene"",""je"",""zakon"",""o"",""službi"",""u"",""oružanim"",""snagama""]","[0,0,0,0,1,0,0,0,0,0,0,0,0]","[""ADJ"",""NOUN"",""DET"",""AUX"",""VERB"",""NOUN"",""AUX"",""NOUN"",""ADP"",""NOUN"",""ADP"",""ADJ"",""NOUN""]"
1594,"[""trebali"",""su"",""biti"",""spremni"",""za"",""jesensku"",""sjednicu"",""sabora""]","[0,0,0,0,0,0,0,0]","[""VERB"",""AUX"",""AUX"",""ADJ"",""ADP"",""ADJ"",""NOUN"",""NOUN""]"
1595,"[""sukob"",""josipovića"",""i"",""milanovićeve"",""vlade"",""prolongirao"",""je"",""njihovo"",""donošenje"",""za"",""nekoliko"",""mjeseci""]","[0,0,0,0,0,0,0,0,0,0,0,0]","[""NOUN"",""NOUN"",""CCONJ"",""ADJ"",""NOUN"",""VERB"",""AUX"",""DET"",""NOUN"",""ADP"",""ADV"",""NOUN""]"
1596,"[""informacije"",""o"",""najnovijem"",""sukoba"",""josipovića"",""i"",""vlade"",""dijelom"",""sadrži"",""i"",""dodatnu"",""dimenziju"",""izravno"",""povezanu"",""sa"",""situacijom"",""unutar"",""ministarstva"",""obrane""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""NOUN"",""ADP"",""ADJ"",""NOUN"",""NOUN"",""CCONJ"",""NOUN"",""NOUN"",""VERB"",""CCONJ"",""ADJ"",""NOUN"",""ADV"",""ADJ"",""ADP"",""NOUN"",""ADP"",""NOUN"",""NOUN""]"
1597,"[""iako"",""je"",""formalno"",""ministar"",""ante"",""kotromanović"",""veliki"",""je"",""dio"",""ovlasti"",""prepustio"",""svojoj"",""zamjenici"",""višnji"",""tafri""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""SCONJ"",""AUX"",""ADV"",""NOUN"",""PROPN"",""NOUN"",""ADJ"",""AUX"",""NOUN"",""NOUN"",""VERB"",""DET"",""NOUN"",""ADJ"",""NOUN""]"
1598,"[""ona"",""je"",""kompetentan"",""stručnjak"",""za"",""obrambena"",""pitanja"",""i"",""nekadašnja"",""suradnica"",""predsjednika"",""mesića"",""a"",""kasnije"",""i"",""josipovića""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""PRON"",""AUX"",""ADJ"",""NOUN"",""ADP"",""ADJ"",""NOUN"",""CCONJ"",""ADJ"",""NOUN"",""NOUN"",""NOUN"",""CCONJ"",""ADV"",""CCONJ"",""NOUN""]"
1599,"[""baš"",""je"",""milanović"",""procijenio"",""da"",""kotromanović"",""treba"",""nekoga"",""dobrog"",""upoznatog"",""s"",""funkcioniranjem"",""obrambenog"",""sustava"",""te"",""je"",""preporučio"",""višnju"",""tafru""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""PART"",""AUX"",""NOUN"",""VERB"",""PART"",""NOUN"",""VERB"",""PRON"",""ADJ"",""ADJ"",""ADP"",""NOUN"",""ADJ"",""NOUN"",""PRON"",""AUX"",""VERB"",""ADJ"",""NOUN""]"
1600,"[""to"",""je"",""na"",""stanovit"",""način"",""dovelo"",""do"",""situacije"",""da"",""mnogi"",""unutar"",""sustava"",""doživaljavaju"",""višnju"",""tafru"",""kao"",""ministra"",""obrane"",""u"",""sjeni"",""i"",""stvarno"",""najmoćniju"",""osobu"",""morha"",""a"",""pritom"",""zaobilazeći"",""ministra""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0]","[""DET"",""AUX"",""ADP"",""ADJ"",""NOUN"",""VERB"",""ADP"",""NOUN"",""PART"",""ADJ"",""ADP"",""NOUN"",""NOUN"",""ADJ"",""NOUN"",""SCONJ"",""NOUN"",""NOUN"",""ADP"",""NOUN"",""CCONJ"",""ADV"",""ADJ"",""NOUN"",""NOUN"",""CCONJ"",""ADV"",""ADV"",""NOUN""]"
1601,"[""drugi"",""problem"",""s"",""kojim"",""se"",""susreće"",""kotromanović"",""je"",""drago"",""lovrić"",""načelnik"",""glavnog"",""stožera"",""oružanih"",""snaga""]","[0,1,1,1,1,1,0,0,0,0,0,0,0,0,0]","[""ADJ"",""NOUN"",""ADP"",""DET"",""PRON"",""VERB"",""NOUN"",""AUX"",""ADV"",""NOUN"",""NOUN"",""ADJ"",""NOUN"",""ADJ"",""NOUN""]"
1602,"[""lovrić"",""je"",""bio"",""kompromisno"",""rješenje"",""za"",""načelnika"",""glavnog"",""stožera"",""jer"",""je"",""tadašnja"",""hdzova"",""vlast"",""podržavala"",""slavka"",""barića"",""a"",""u"",""predsjedničkom"",""uredu"",""su"",""predlagali"",""darka"",""grdića""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""NOUN"",""AUX"",""AUX"",""ADV"",""NOUN"",""ADP"",""NOUN"",""ADJ"",""NOUN"",""SCONJ"",""AUX"",""ADJ"",""NOUN"",""NOUN"",""VERB"",""NOUN"",""NOUN"",""CCONJ"",""ADP"",""ADJ"",""NOUN"",""AUX"",""VERB"",""NOUN"",""NOUN""]"
1603,"[""niti"",""jedna"",""strana"",""nije"",""popuštala"",""i"",""kako"",""ne"",""bi"",""došlo"",""do"",""blokade"",""sustava"",""izabrane"",""je"",""lovrić"",""kao"",""treći"",""čovjek""]","[0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""PART"",""NUM"",""NOUN"",""AUX"",""VERB"",""CCONJ"",""ADV"",""PART"",""AUX"",""VERB"",""ADP"",""NOUN"",""NOUN"",""ADJ"",""AUX"",""NOUN"",""SCONJ"",""ADJ"",""NOUN""]"
1605,"[""sasvim"",""prirodno"",""i"",""očekivano"",""jer"",""generalpukovnik"",""lovrić"",""sadašnji"",""načelnik"",""glavnog"",""stožera"",""kao"",""i"",""svi"",""na"",""toj"",""poziciji"",""prije"",""njega"",""političku"",""podršku"",""traže"",""od"",""predsjednika"",""države"",""i"",""vrhovnog"",""zapovjednika"",""oružanih"",""snaga"",""rha""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""ADV"",""ADV"",""CCONJ"",""ADJ"",""SCONJ"",""NOUN"",""NOUN"",""ADJ"",""NOUN"",""ADJ"",""NOUN"",""SCONJ"",""CCONJ"",""ADJ"",""ADP"",""DET"",""NOUN"",""ADV"",""PRON"",""ADJ"",""NOUN"",""VERB"",""ADP"",""NOUN"",""NOUN"",""CCONJ"",""ADJ"",""NOUN"",""ADJ"",""NOUN"",""NOUN""]"
1607,"[""za"",""to"",""treba"",""podršku"",""predsjednika"",""ive"",""josipovića""]","[0,0,0,0,0,0,0]","[""ADP"",""DET"",""VERB"",""NOUN"",""NOUN"",""NOUN"",""NOUN""]"
1608,"[""tek"",""će"",""se"",""vidjeti"",""hoće"",""li"",""vlada"",""popustiti"",""oko"",""dva"",""zakona"",""ali"",""već"",""je"",""izvjesno"",""kako"",""je"",""na"",""političkoj"",""sceni"",""otvoren"",""novi"",""ozbiljan"",""sukob""]","[0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1]","[""PART"",""AUX"",""PRON"",""VERB"",""VERB"",""PART"",""NOUN"",""VERB"",""ADV"",""NUM"",""NOUN"",""CCONJ"",""ADV"",""AUX"",""ADV"",""ADV"",""AUX"",""ADP"",""ADJ"",""NOUN"",""ADJ"",""ADJ"",""ADJ"",""NOUN""]"
1609,"[""s"",""druge"",""strane"",""u"",""vladi"",""smatraju"",""kako"",""je"",""u"",""ingerenciji"",""predsjednika"",""republike"",""previše"",""mirnodopskih"",""ovlasti"",""nad"",""oružanim"",""snagama""]","[1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""ADP"",""ADJ"",""NOUN"",""ADP"",""NOUN"",""VERB"",""ADV"",""AUX"",""ADP"",""NOUN"",""NOUN"",""NOUN"",""ADV"",""ADJ"",""NOUN"",""ADP"",""ADJ"",""NOUN""]"
1610,"[""nitko"",""ne"",""namjerava"",""josipoviću"",""ukinuti"",""ili"",""smanjiti"",""ovlasti"",""vrhovnog"",""zapovjednika"",""međutim"",""mišljenje"",""je"",""kako"",""mnogobrojne"",""predsjedničke"",""nadležnosti"",""u"",""miru"",""u"",""nekim"",""slučajevima"",""otežavaju"",""učinkovitost"",""vojske""]","[0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""PRON"",""PART"",""VERB"",""NOUN"",""VERB"",""CCONJ"",""VERB"",""NOUN"",""ADJ"",""NOUN"",""ADV"",""NOUN"",""AUX"",""ADV"",""ADJ"",""ADJ"",""NOUN"",""ADP"",""NOUN"",""ADP"",""DET"",""NOUN"",""VERB"",""NOUN"",""NOUN""]"
